0	3-19	
2	0-28	
3	22-37	
5	2-24	tissuelist:TS-0362
6	3-43	
7	2-23	
8	4-22	uaz:CVCL_9115
10	4-20	
11	3-24	
13	0-56	
14	0-21	
15	1-16	
16	1-53	
17	16-26	
18	6-24	
20	2-22	
21	0-13	
22	0-22	
23	0-26	
24	0-30	
25	4-21	
25	27-58	
26	0-27	
26	36-64	
27	3-60	go:GO:0016020
28	0-27	
29	2-34	
30	5-32	
31	8-37	
32	5-31	
33	4-51	
35	18-33	tissuelist:TS-0362
36	7-18	
37	5-19	
38	6-31	
39	4-15	
39	18-32	
41	5-16	
42	17-32	uaz:CVCL_9115
43	0-11	uaz:CVCL_9115
44	12-30	uaz:CVCL_9115
45	7-20	uaz:CVCL_9115
46	6-23	uaz:CVCL_9115
47	5-25	uaz:CVCL_9115
49	12-39	uaz:CVCL_9115
55	6-27	uaz:CVCL_9115
56	4-26	
58	8-22	uaz:CVCL_9115
59	7-17	
60	1-19	
63	7-20	
66	36-43	
72	8-23	
73	4-19	
74	4-8	
75	6-19	
76	1-21	
78	0-21	
79	1-18	
80	5-26	
81	3-18	
82	6-37	
86	2-21	uaz:CVCL_9115
90	10-26	
92	4-23	
95	1-21	
100	3-21	uaz:UA-CLine-100111
100	28-42	
101	17-33	
102	6-29	
104	10-17	
105	2-18	
106	4-16	
107	5-40	
108	2-24	
109	4-47	
110	7-32	
111	2-15	uaz:CVCL_9115
112	4-15	
113	6-38	
114	1-38	
115	7-42	uaz:CVCL_9115
117	22-37	
122	5-21	uaz:CVCL_9115
126	7-24	
127	2-19	
129	2-42	
131	2-28	
135	7-25	
135	42-50	
136	1-27	
137	2-20	
139	7-20	
140	6-19	
140	23-34	
141	1-18	
142	5-36	uaz:UA-CLine-100111
143	0-26	
144	4-30	
145	1-25	
