0	3-9	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
3	22-25	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
3	22-31	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
5	13-17	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
6	7-10	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
6	7-13	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
6	24-43	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
7	2-11	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
7	2-16	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
7	2-19	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
7	14-16	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
8	4-7	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
8	4-15	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
8	4-18	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
8	5-15	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
8	5-18	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
11	7-12	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
11	7-15	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
11	7-19	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
11	7-22	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
11	9-12	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
11	9-15	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
11	9-19	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
11	9-22	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
18	21-24	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
20	15-22	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
21	0-3	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
21	0-11	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
21	0-13	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
21	0-17	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
22	0-7	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
22	0-13	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
22	4-7	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
25	6-11	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
26	24-26	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
29	11-14	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
29	30-32	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
30	15-20	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
30	30-32	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
31	11-17	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
31	17-21	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
31	30-35	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
33	27-31	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
35	22-27	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
38	6-13	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
38	11-13	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
38	15-26	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
38	22-26	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
42	23-26	
42	23-29	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
43	4-7	uaz:CVCL_9115
43	4-10	uaz:CVCL_9115
44	12-20	
44	18-20	
44	19-29	
45	8-15	uaz:CVCL_9115
45	8-19	uaz:CVCL_9115
46	12-14	
46	12-16	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
46	14-16	
49	29-31	uaz:CVCL_9115
52	24-25	uaz:CVCL_9115
53	4-5	uaz:CVCL_9115
53	16-17	uaz:CVCL_9115
54	2-9	uaz:CVCL_9115
54	4-9	uaz:CVCL_9115
55	6-9	uaz:CVCL_9115
56	2-4	manual:Gab1--/--cells
56	2-6	manual:Gab1--/--cells
56	4-6	manual:Gab1--/--cells
58	9-11	
58	9-20	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
58	18-20	
59	11-14	uaz:CVCL_9115
59	11-17	uaz:CVCL_9115
62	6-7	uaz:CVCL_9115
64	9-13	uaz:CVCL_9115
64	23-25	uaz:CVCL_9115
67	3-4	uaz:CVCL_9115
68	28-29	uaz:CVCL_9115
69	21-23	
69	50-51	uaz:CVCL_9115
70	17-19	uaz:CVCL_9115
71	5-9	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
71	7-9	uaz:CVCL_9115
71	13-15	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
72	8-11	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
73	8-13	uaz:CVCL_9115
77	25-32	
77	27-32	
78	11-13	uaz:CVCL_9115
79	8-12	uaz:CVCL_9115
80	13-15	
80	13-26	
80	15-26	
80	17-26	
85	16-20	uaz:CVCL_9115
86	0-2	uaz:CVCL_9115
86	0-12	uaz:CVCL_9115
86	0-15	uaz:CVCL_9115
86	10-12	uaz:CVCL_9115
87	11-16	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
89	8-13	
89	8-17	
91	5-10	uaz:CVCL_9115
92	19-23	uaz:CVCL_9115
92	21-23	uaz:CVCL_9115
94	17-22	uaz:CVCL_9115
95	2-8	uaz:CVCL_9115
96	8-11	uaz:CVCL_9115
97	23-25	uaz:CVCL_9115
98	26-29	uaz:CVCL_9115
99	2-3	uaz:CVCL_9115
100	32-33	uaz:UA-CLine-100111
101	17-20	uaz:CVCL_9115
104	13-17	
105	9-17	uaz:CVCL_9115
107	13-20	
109	41-46	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
110	14-19	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
110	14-28	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
110	14-30	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
110	27-28	taxonomy:10090,uaz:CL:2000042,uaz:CVCL_9115,tissuelist:TS-0362
