2	0-28	taxonomy:9606
3	3-24	taxonomy:9606
4	0-33	taxonomy:9606
8	6-13	taxonomy:9606
15	0-32	taxonomy:9606
21	0-33	taxonomy:9606
22	0-19	taxonomy:9606
26	4-47	taxonomy:9606
27	0-20	taxonomy:9606
28	0-13	taxonomy:9606
29	2-20	taxonomy:9606
31	7-12	taxonomy:9606
32	10-19	taxonomy:9606
33	12-35	taxonomy:9606
75	0-38	taxonomy:9606
83	7-26	taxonomy:9606
112	2-8	taxonomy:9606
113	12-21	taxonomy:9606
114	13-23	taxonomy:9606
120	4-7	taxonomy:9606
123	0-36	taxonomy:9606
128	14-24	taxonomy:9606
130	0-12	taxonomy:9606
131	0-18	taxonomy:9606
132	0-8	taxonomy:9606
139	0-25	taxonomy:9606
149	0-23	taxonomy:9606
151	5-19	taxonomy:9606
155	0-20	taxonomy:9606
156	0-17	taxonomy:9606
161	16-19	taxonomy:9606
176	10-28	taxonomy:9606
183	0-7	taxonomy:9606
225	0-15	taxonomy:9606
226	6-21	taxonomy:9606
227	9-20	taxonomy:9606
228	4-12	taxonomy:9606
231	0-32	taxonomy:9606
236	20-25	taxonomy:9606
237	11-17	taxonomy:9606
238	0-35	taxonomy:9606
242	0-10	taxonomy:9606
244	3-6	taxonomy:9606
