0	3-19	
2	0-28	
3	2-5	
3	22-37	
5	13-24	
6	3-13	tissuelist:TS-0362,taxonomy:10090
6	19-43	tissuelist:TS-0362,taxonomy:10090
7	2-23	tissuelist:TS-0362,taxonomy:10090
8	4-22	tissuelist:TS-0362,taxonomy:10090,uaz:CVCL_9115
10	4-20	
11	2-25	
14	0-21	
15	0-16	
16	0-53	
17	16-26	
18	0-24	
20	2-22	
21	0-17	
22	0-14	
23	0-26	
25	6-21	
25	29-53	
26	24-27	
26	43-49	
27	2-34	
28	12-22	
29	25-34	
30	15-32	
31	8-37	
32	25-31	
33	4-36	
33	39-51	
35	22-33	
36	7-11	
37	5-19	tissuelist:TS-0362,taxonomy:10090
38	5-31	tissuelist:TS-0362,taxonomy:10090
39	4-32	tissuelist:TS-0362,taxonomy:10090
41	5-16	
42	23-29	uaz:CVCL_9115
43	0-10	
44	18-20	
45	8-20	
49	29-32	uaz:CVCL_9115
54	2-10	uaz:CVCL_9115
55	17-27	uaz:CVCL_9115
56	4-8	uaz:CVCL_9115
58	18-21	uaz:CVCL_9115
59	7-17	uaz:CVCL_9115
60	2-19	uaz:CVCL_9115
62	16-27	uaz:CVCL_9115
63	7-20	uaz:CVCL_9115
64	9-25	uaz:CVCL_9115
66	9-43	uaz:CVCL_9115
69	34-44	
72	8-23	uaz:CVCL_9115
73	8-19	uaz:CVCL_9115
74	4-8	uaz:CVCL_9115
78	0-14	uaz:CVCL_9115
79	0-18	uaz:CVCL_9115
80	5-26	
84	19-26	
85	15-24	
86	0-21	uaz:CVCL_9115
90	10-26	uaz:CVCL_9115
91	5-10	uaz:CVCL_9115
92	4-10	
92	14-23	uaz:CVCL_9115
93	23-26	uaz:CVCL_9115
94	15-25	uaz:CVCL_9115
94	29-39	uaz:CVCL_9115
95	1-8	uaz:CVCL_9115
98	13-29	uaz:CVCL_9115
100	11-21	uaz:UA-CLine-100111
100	28-42	
101	23-33	
103	2-21	uaz:CVCL_9115
105	9-18	uaz:CVCL_9115
106	12-16	
109	32-47	uaz:CVCL_9115
110	7-32	
111	2-14	uaz:CVCL_9115
112	4-15	
113	6-20	uaz:CVCL_9115
114	0-38	
116	7-16	uaz:CVCL_9115
116	26-42	uaz:CVCL_9115
117	12-18	uaz:CVCL_9115
117	30-37	uaz:CVCL_9115
119	0-11	uaz:CVCL_9115
122	14-21	uaz:CVCL_9115
123	33-37	uaz:CVCL_9115
127	2-19	
129	0-41	uaz:CVCL_9115
131	0-28	uaz:CVCL_9115
133	1-3	uaz:CVCL_9115
135	7-25	
137	2-22	
139	6-21	uaz:CVCL_9115
140	6-19	uaz:CVCL_9115
141	2-17	uaz:CVCL_9115
142	5-8	
142	21-29	
143	15-26	
