1	0-6	
2	3-17	
4	6-17	taxonomy:9606,go:GO:0072686,taxonomy:10090
5	12-13	taxonomy:9606,taxonomy:10090
7	2-13	go:GO:0005813,go:GO:0000922
8	5-19	taxonomy:10090
8	24-34	taxonomy:10090
11	11-14	
19	0-5	
27	49-51	taxonomy:9606,uaz:CVCL_9115,uaz:CL:2000042
29	2-27	taxonomy:9606,go:GO:0005813,go:GO:0072686,taxonomy:10090,tissuelist:TS-0595
31	12-18	go:GO:0072686
32	5-10	
32	14-20	
33	3-6	
34	3-9	go:GO:0000922
36	0-15	
37	0-20	go:GO:0097431,uniprot:SL-0149,go:GO:0005813
38	23-36	
39	3-11	
39	18-35	
40	2-10	
41	20-24	
42	2-16	
43	6-9	
44	37-44	
48	10-15	
48	21-27	uniprot:SL-0149
49	5-20	
50	6-21	
53	30-30	
53	33-33	
58	4-28	
59	16-44	
60	1-6	
