2	4-17	manual:mitochondria,go:GO:0016020,tissuelist:TS-0221
4	4-23	
6	23-38	
12	6-29	tissuelist:TS-0221
13	2-40	tissuelist:TS-0221
20	4-23	go:GO:0016020
22	9-17	
24	4-35	manual:mitochondria
25	11-22	manual:mitochondria
28	11-37	
29	9-23	
30	5-20	
31	0-19	
32	6-19	
33	4-17	
35	1-12	
44	9-27	go:GO:0016020
46	0-38	go:GO:0016020
48	21-28	
49	0-5	
50	10-16	
53	7-32	
56	6-22	manual:mitochondria
57	2-17	manual:mitochondria
58	9-29	
60	8-33	
61	2-26	
62	4-30	
63	12-26	
64	6-28	taxonomy:10090
65	0-17	taxonomy:10090
66	2-13	
67	4-40	
68	6-27	
75	4-27	
76	7-28	
77	7-23	
78	11-24	
79	9-16	
80	6-30	
81	8-23	
82	4-18	
83	0-13	
84	6-27	
86	0-28	tissuelist:TS-0445
87	4-30	
88	4-29	
89	0-24	tissuelist:TS-0923
90	4-24	
92	0-29	go:GO:0005634
94	0-23	uaz:CL:0000034
95	1-26	
96	4-15	
97	0-14	
98	5-20	
99	3-21	
100	1-15	
101	11-27	
103	7-35	
104	3-35	
105	3-13	
106	6-38	taxonomy:10090
113	10-21	taxonomy:9606
114	3-14	
115	23-42	
117	9-34	
118	3-25	
119	0-10	
120	6-32	
122	0-19	manual:mitochondria
123	2-13	
124	3-15	
125	1-32	manual:mitochondria
128	19-29	
131	1-25	
132	0-11	
133	4-35	manual:mitochondria
134	3-20	taxonomy:9606
135	3-22	uberon:UBERON:0000468
136	3-18	
137	8-18	
138	1-51	
139	9-29	
141	8-20	
142	2-19	
143	0-23	
144	3-11	
145	9-28	taxonomy:10090
146	1-16	taxonomy:10090
147	0-13	taxonomy:10090
149	17-31	
149	37-50	
153	19-30	
154	13-33	
155	3-25	
156	3-22	taxonomy:10090
157	12-22	
157	36-45	
159	9-21	taxonomy:10090
159	33-43	manual:mitochondria
160	22-37	
162	1-30	taxonomy:10090
163	10-21	tissuelist:TS-0448
166	0-19	tissuelist:TS-0448
167	5-13	tissuelist:TS-0448
168	3-32	uaz:CL:0000034,taxonomy:10090
169	7-33	
170	1-29	tissuelist:TS-0448
171	3-22	tissuelist:TS-0448
172	0-9	uaz:CL:0000047
173	1-21	taxonomy:10090
174	8-25	
175	7-23	
177	7-22	manual:Drosophila
