67	0-6	
67	0-10	
71	4-8	
71	4-10	
72	3-6	
73	3-5	
76	2-9	
76	4-9	
76	6-9	
78	3-7	
79	7-11	
83	1-7	uniprot:SL-0039
84	0-4	go:GO:0016020
84	0-6	go:GO:0016020
86	4-12	
89	0-5	
97	7-8	
97	7-11	
99	13-21	
99	13-26	
99	13-30	
100	2-33	
100	7-9	
100	7-23	
101	3-6	tissuelist:TS-0416
101	3-9	tissuelist:TS-0416
105	3-25	
105	11-25	
111	3-9	
112	2-16	
113	1-18	
118	1-6	
118	4-6	
118	4-11	
118	4-16	
131	2-7	tissuelist:TS-0416
131	2-10	tissuelist:TS-0416
150	0-5	tissuelist:TS-0571,tissuelist:TS-0591
154	0-2	tissuelist:TS-1224
156	0-2	tissuelist:TS-0592,tissuelist:TS-0278
156	0-5	tissuelist:TS-0592,tissuelist:TS-0278
163	11-13	tissuelist:TS-0739
165	13-19	
165	13-21	
171	0-3	
171	0-5	
171	20-21	tissuelist:TS-0400
172	10-19	
174	1-3	
180	6-7	
180	6-18	
192	2-13	taxonomy:9606,tissuelist:TS-0416
192	2-16	taxonomy:9606,tissuelist:TS-0416
192	2-18	taxonomy:9606,tissuelist:TS-0416
198	3-14	taxonomy:9606,tissuelist:TS-0416
199	8-9	
204	3-5	tissuelist:TS-0571,tissuelist:TS-0591
211	3-8	
212	15-16	
213	3-4	
214	7-8	uaz:CL:0000540
214	7-13	uaz:CL:0000540
214	30-34	tissuelist:TS-0417
214	30-53	tissuelist:TS-0417
214	30-58	tissuelist:TS-0417
214	32-34	tissuelist:TS-0417
214	32-53	tissuelist:TS-0417
214	32-58	tissuelist:TS-0417
219	14-22	
222	8-27	
222	8-30	
227	0-4	
227	7-11	
227	7-13	
228	2-8	
228	20-24	
233	4-14	
233	4-18	
233	10-14	
233	10-18	
242	13-16	
243	8-12	
244	1-5	uaz:CL:0002608
247	2-4	
247	2-6	
248	0-9	tissuelist:TS-0592
248	0-11	tissuelist:TS-0592
248	0-14	tissuelist:TS-0592
248	0-16	tissuelist:TS-0592
249	2-20	
249	8-11	
250	10-16	
250	12-16	
250	12-19	
250	14-16	
250	22-23	
253	5-11	
253	7-11	
255	16-20	
264	0-7	tissuelist:TS-0161,tissuelist:TS-0564
266	0-4	tissuelist:TS-0614
267	4-5	tissuelist:TS-0614
267	4-9	tissuelist:TS-0614
267	4-13	tissuelist:TS-0614
267	9-13	tissuelist:TS-0614
272	0-8	
273	0-4	
273	2-4	
273	8-12	
274	4-9	
283	1-3	tissuelist:TS-0417
283	16-18	tissuelist:TS-0417
298	18-30	
302	7-8	
302	7-9	
